epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
51,95.9122239415,0.101845974786,99.0121713487,97.6209179666,87.5150905433,90.1265822785,0.434516399224,94.8672644825,86.1328125,78.0530973451
52,96.201997468,0.0849313386755,99.1343121215,99.4018863584,86.9416498994,90.5063291139,0.45426763435,94.6583584385,90.202342918,74.9557522124
53,96.2413841609,0.0866402050619,99.1575455467,99.4710211592,87.0221327968,90.582278481,0.409893763624,94.5248148497,90.752688172,74.6902654867
54,96.4467576312,0.0822470880123,99.2186829236,99.7135327146,87.5452716298,90.835443038,0.565446408625,94.5711181196,90.9381663113,75.4867256637
55,96.255450837,0.0876884411721,99.1524653683,98.787260569,87.6861167002,90.4303797468,0.492665301727,94.8926206615,87.7510040161,77.3451327434
56,96.5508510339,0.0878623240694,99.2393301421,99.522618777,88.0885311871,90.7088607595,0.49738487464,94.9567093454,88.035892323,78.1415929204
57,96.255450837,0.083722299927,99.162368568,99.6998037178,86.8712273642,89.7721518987,0.516983275927,93.9116142597,89.2857142857,73.0088495575
58,96.1175974117,0.0829894826552,99.0763204495,98.7249544627,87.2434607646,90.4556962025,0.445580364873,94.390471035,89.5068205666,75.4867256637
59,96.3820509214,0.0866336553325,99.1960616462,99.0144993203,87.9376257545,90.9367088608,0.508905333929,94.7052579552,88.8329979879,78.1415929204
60,96.2188774793,0.100100654216,99.1174734405,99.1312299954,87.2434607646,89.9240506329,0.498246240465,93.9860744995,88.125,74.8672566372
61,95.6308904206,0.0855973754387,98.8398962413,97.6155330987,86.4889336016,89.4683544304,0.384477670917,94.173774556,86.6529774127,74.6902654867
62,96.5030243353,0.0875661697109,99.210786492,99.7938852628,87.676056338,90.2025316456,0.519751700721,94.3362282684,88.41778697,75.6637168142
63,96.4467576312,0.0786396357578,99.2206123875,99.1837660129,88.0181086519,90.6582278481,0.584393019224,94.2605441536,87.710604559,78.3185840708
64,96.3961175974,0.0977339886507,99.195496156,99.4404476419,87.6056338028,90.6075949367,0.565855555987,94.2931102115,88.6850152905,76.9911504425
65,96.4411309608,0.0884242466573,99.1846700197,99.3290117139,87.8672032193,90.4810126582,0.49740979762,94.646103998,88.2352941176,76.9911504425
66,96.5958643972,0.0842436106605,99.2429052935,99.6926229508,88.0985915493,90.4303797468,0.599311711004,94.2209172786,88.0566801619,76.9911504425
67,96.5086510058,0.0879749789074,99.2369237884,99.7483701247,87.7364185111,90.9113924051,0.560069738159,94.2566136321,90.4512067156,76.2831858407
68,96.3257842172,0.0836885828738,99.1327776265,98.7906871609,87.9376257545,90.5316455696,0.435358575718,94.7819148936,87.5745526839,77.9646017699
69,95.3636235757,0.0963942218175,98.8648263335,98.8684582744,84.3863179074,89.7215189873,0.4609278697,94.2080822821,89.1774891775,72.9203539823
70,96.2948375299,0.0876189239339,99.1516763145,99.0444773063,87.5955734406,90.8607594937,0.533577169859,94.6385018515,89.3551688843,77.2566371681
71,96.5030243353,0.0836993402436,99.2360950511,99.7824842587,87.6861167002,90.582278481,0.523919360789,94.3744586707,90.4051172708,75.0442477876
72,95.0597833732,0.0838619089381,98.7653842406,98.2661004954,83.8128772636,89.6962025316,0.430596223255,93.8892628507,89.8566703418,72.1238938053
